account_id,customer_age,account_type,account_open_date,current_balance,avg_daily_balance,monthly_transactions,monthly_volume,overdraft_count_3m,credit_score,state,suspicious_activity,account_status
ACC_00018845,58,Savings,2016-07-18,9582.95,6845.95,10,2412.23,2,596,MI,0,Active
ACC_00018846,58,Checking,2018-06-11,3733.61,3588.57,28,6743.3,0,806,PA,0,Active
ACC_00018847,44,CD,2016-03-31,117928.88,101023.53,10,62038.53,0,706,CA,0,Active
ACC_00018848,46,Savings,2024-09-21,2940.77,3286.85,16,822.59,1,693,GA,0,Active
ACC_00018849,53,Money Market,2024-02-15,90821.68,94762.74,7,69609.55,1,821,OH,0,Active
ACC_00018850,33,Savings,2023-04-12,9452.78,9148.05,10,4456.85,0,674,OH,0,Active
ACC_00018851,63,Savings,2022-02-14,1337.92,1269.95,9,718.37,1,680,IL,0,Active
ACC_00018852,49,Money Market,2023-10-07,21833.82,21164.5,10,6520.12,2,551,NY,0,Active
ACC_00018853,100,Business Checking,2020-01-25,22707.18,28648.31,51,82247.65,0,731,PA,0,Active
ACC_00018854,35,Checking,2017-04-03,761.56,640.49,22,2873.35,0,810,GA,0,Active
ACC_00018855,51,CD,2018-01-22,37587.03,31132.88,5,28468.78,0,780,GA,0,Active
ACC_00018856,43,Checking,2021-01-25,22599.84,22113.01,25,58315.98,0,607,OH,0,Closed
ACC_00018857,47,Savings,2018-08-07,14838.48,18457.41,9,3878.29,1,632,NC,0,Active
ACC_00018858,30,Money Market,2016-12-15,10536.16,13544.26,6,8339.81,0,632,GA,0,Active
ACC_00018859,43,CD,2019-06-07,21633.2,23034.85,7,13243.89,0,777,GA,0,Active
ACC_00018860,67,Checking,2020-08-20,206.05,164.79,25,507.4,1,817,CA,0,Active
ACC_00018861,39,Business Checking,2018-03-13,19513.15,19142.06,41,102714.58,0,670,CA,0,Active
ACC_00018862,49,Savings,2025-04-17,1120.92,963.97,15,290.67,1,653,NC,0,Active
ACC_00018863,18,Checking,2019-08-27,39362.42,36720.44,36,132539.21,0,542,PA,0,Active
ACC_00018864,43,Money Market,2016-08-01,16111.54,19624.58,9,11314.64,1,709,NC,0,Dormant
ACC_00018865,55,Savings,2021-11-21,9811.2,7863.53,10,6778.57,1,738,GA,0,Active
ACC_00018866,59,Checking,2023-04-25,35039.27,36881.1,25,137512.9,1,557,IL,0,Active
ACC_00018867,40,Savings,2020-04-09,16428.42,17446.95,11,9565.5,2,806,OH,0,Active
ACC_00018868,40,CD,2024-04-10,31678.01,40994.99,13,10370.72,0,648,OH,0,Active
ACC_00018869,39,Savings,2021-10-13,9167.3,6656.44,4,1963.94,1,633,NY,0,Active
ACC_00018870,31,Checking,2024-11-26,1363.28,1696.25,26,2868.49,2,700,NC,0,Active
ACC_00018871,21,Checking,2017-03-09,4462.93,3503.43,32,11146.46,0,818,NY,0,Active
ACC_00018872,18,Savings,2020-02-07,10441.79,12434.68,6,3786.59,2,667,OH,0,Active
ACC_00018873,51,CD,2022-04-29,23190.25,18299.54,7,17645.31,0,638,GA,0,Active
ACC_00018874,35,Savings,2024-08-01,12015.2,9402.46,6,6024.17,1,694,MI,0,Active
ACC_00018875,96,Business Checking,2023-05-04,57085.63,68389.66,51,121800.59,1,745,OH,0,Active
ACC_00018876,69,Checking,2020-07-28,42.84,30.99,25,157.98,1,765,CA,0,Active
ACC_00018877,43,Checking,2024-11-04,3327.01,2415.21,27,11395.54,0,653,TX,0,Active
ACC_00018878,40,CD,2024-07-06,44736.46,36938.61,6,29767.19,0,785,OH,0,Active
ACC_00018879,44,Checking,2019-05-30,1586.24,1329.57,26,4483.79,0,562,MI,0,Active
ACC_00018880,36,CD,2016-06-05,53121.76,63477.93,12,25508.7,2,697,NY,0,Active
ACC_00018881,19,Savings,2018-08-12,64067.04,63409.29,11,30534.55,1,571,OH,0,Active
ACC_00018882,82,Checking,2016-02-17,121.24,106.13,21,213.65,1,692,CA,0,Dormant
ACC_00018883,35,Checking,2017-10-23,589.27,497.03,21,1615.9,0,850,IL,0,Active
ACC_00018884,50,Checking,2018-03-13,925.63,692.36,26,1429.15,2,650,FL,0,Active
ACC_00018885,55,Checking,2022-05-03,5431.4,5689.46,26,18785.62,0,795,OH,0,Active
ACC_00018886,65,Business Checking,2020-02-26,86411.07,104061.83,40,370400.9,0,768,TX,0,Active
ACC_00018887,40,Checking,2023-10-10,981.41,1068.71,21,2518.72,0,765,GA,0,Active
ACC_00018888,36,Checking,2021-11-05,3293.13,2594.71,23,10161.06,0,633,CA,0,Active
ACC_00018889,62,Business Checking,2018-10-02,13719.21,17075.66,32,34483.18,1,608,FL,0,Active
ACC_00018890,36,Money Market,2024-11-19,40791.07,52776.52,8,20512.91,0,797,NC,0,Active
ACC_00018891,18,Checking,2020-02-28,1210.59,919.96,29,2645.74,0,572,PA,0,Dormant
ACC_00018892,54,Savings,2024-02-29,4717.0,3952.42,12,3544.62,0,631,OH,0,Active
ACC_00018893,84,Checking,2016-01-14,10556.27,13434.45,24,32963.5,0,763,MI,0,Active
ACC_00018894,57,Business Checking,2020-10-15,929189.32,690864.65,47,3190308.99,0,683,MI,0,Dormant
ACC_00018895,39,CD,2018-12-07,46305.33,52223.61,7,11301.29,0,698,PA,0,Dormant
ACC_00018896,43,Checking,2021-01-12,70681.89,90285.83,19,249448.87,3,504,OH,0,Dormant
ACC_00018897,18,Checking,2022-11-25,2789.37,3294.11,19,9132.41,0,664,NY,0,Active
ACC_00018898,31,Money Market,2017-06-08,39714.74,32202.31,5,11846.09,2,535,IL,0,Active
ACC_00018899,34,Savings,2023-01-20,8988.92,9300.2,5,2381.9,0,614,PA,0,Closed
ACC_00018900,21,Checking,2021-12-26,17455.61,15693.96,26,68922.23,2,653,MI,0,Active
ACC_00018901,43,Business Checking,2018-02-13,177403.9,204532.74,35,900642.52,0,708,FL,0,Active
ACC_00018902,25,Checking,2016-09-02,1034.18,1104.68,30,4065.65,3,815,CA,0,Active
ACC_00018903,62,Money Market,2025-05-30,205169.09,223662.78,6,144297.54,0,771,NC,0,Active
ACC_00018904,47,Checking,2018-08-30,4218.59,3321.26,32,16647.06,1,830,NY,0,Active
ACC_00018905,62,Checking,2025-04-17,10983.97,11435.77,14,30056.02,1,517,PA,0,Active
ACC_00018906,38,Money Market,2020-04-28,18572.77,16652.56,7,5180.34,0,850,GA,0,Active
ACC_00018907,18,Checking,2023-12-05,1059.33,1075.39,30,3926.49,0,746,FL,0,Active
ACC_00018908,58,Savings,2017-04-17,18132.94,13877.68,12,6842.33,0,704,MI,0,Active
ACC_00018909,45,Money Market,2022-10-22,85581.69,95921.46,10,58173.3,0,826,TX,0,Active
ACC_00018910,129,Savings,2020-04-10,3481.92,3819.6,7,2529.36,0,464,NC,0,Active
ACC_00018911,43,Savings,2023-01-16,3317.37,2729.24,11,2514.1,1,768,IL,0,Active
ACC_00018912,47,Checking,2018-09-11,41437.84,42226.61,31,151981.17,0,730,IL,0,Active
ACC_00018913,56,Savings,2020-08-02,38597.54,34263.95,13,20641.4,1,507,GA,0,Active
ACC_00018914,32,Checking,2018-12-23,1438.25,1464.09,28,4604.43,0,726,FL,0,Active
ACC_00018915,55,Business Checking,2021-08-24,345148.76,325813.01,43,1804893.79,3,741,MI,0,Active
ACC_00018916,18,Checking,2015-11-07,160.2,179.02,30,559.45,1,745,PA,0,Active
ACC_00018917,39,Checking,2019-11-03,4646.5,5224.9,22,15549.75,0,709,FL,0,Dormant
ACC_00018918,48,Checking,2021-09-18,1443.94,1462.02,29,4133.08,1,569,TX,0,Active
ACC_00018919,25,Checking,2019-05-21,12295.91,15578.78,20,20823.37,1,693,FL,0,Active
ACC_00018920,20,Checking,2025-03-15,2322.47,2691.33,25,7081.52,0,849,CA,0,Active
ACC_00018921,63,CD,2022-06-07,86870.62,101960.17,6,17681.18,0,774,NC,0,Active
ACC_00018922,66,Savings,2016-11-08,4877.57,3591.22,14,3681.14,0,730,GA,0,Active
ACC_00018923,39,Savings,2022-04-04,20436.4,16215.66,10,6924.28,2,773,NY,0,Dormant
ACC_00018924,23,Checking,2016-02-09,448.13,446.14,24,1480.9,1,504,TX,0,Active
ACC_00018925,32,Savings,2024-06-16,22249.79,28652.31,6,10273.93,0,483,PA,0,Active
ACC_00018926,18,Business Checking,2021-05-30,28152.95,29554.58,42,65906.85,0,680,OH,0,Active
ACC_00018927,50,Savings,2016-07-05,2281.43,2378.75,7,560.54,0,751,FL,0,Active
ACC_00018928,46,Checking,2016-09-21,2963.53,2378.2,28,7447.13,1,847,TX,0,Active
ACC_00018929,29,Checking,2023-05-03,11172.74,13498.39,26,24169.57,0,762,PA,0,Active
ACC_00018930,58,Business Checking,2016-01-06,24625.34,27143.69,49,59717.37,1,626,CA,0,Active
ACC_00018931,22,Checking,2023-03-26,3235.57,3495.56,29,5497.11,0,739,CA,0,Active
ACC_00018932,34,Money Market,2019-12-10,19566.79,21555.16,5,5338.56,1,694,TX,0,Dormant
ACC_00018933,29,Checking,2024-08-22,930.28,1038.29,29,1489.77,1,785,IL,0,Active
ACC_00018934,31,Savings,2018-01-21,1068.74,1193.94,7,813.92,0,632,FL,0,Active
ACC_00018935,41,Money Market,2022-09-05,4111.76,5045.79,4,2702.85,0,628,OH,0,Active
ACC_00018936,73,CD,2023-09-12,8131.81,6097.67,9,2893.02,0,551,CA,0,Active
ACC_00018937,20,Money Market,2025-01-05,22557.64,18149.84,11,17989.35,1,672,OH,0,Dormant
ACC_00018938,54,Money Market,2022-01-27,28469.21,21155.31,7,15363.8,0,635,PA,0,Active
ACC_00018939,61,Savings,2018-01-02,5561.68,4835.49,6,2610.75,1,528,MI,0,Active
ACC_00018940,34,Money Market,2021-01-15,7862.02,9166.17,11,5845.8,0,673,TX,0,Active
ACC_00018941,60,Checking,2022-10-08,3920.55,4266.49,29,8461.26,0,723,FL,0,Active
ACC_00018942,58,Savings,2021-11-15,49559.85,59265.55,5,37309.88,0,522,IL,0,Active
ACC_00018943,45,Savings,2022-10-22,3631.31,4522.57,7,2046.12,1,726,MI,0,Dormant
ACC_00018944,27,Money Market,2018-06-29,5930.12,4322.24,7,1724.95,0,644,CA,0,Active
ACC_00018945,33,Savings,2018-05-17,2941.15,3462.25,8,1728.32,0,706,CA,0,Active
ACC_00018946,53,Money Market,2020-05-14,27297.28,27033.04,9,7397.09,1,708,GA,0,Active
ACC_00018947,42,Checking,2023-04-04,24326.58,21261.75,24,58887.44,2,729,CA,0,Active
ACC_00018948,54,Checking,2017-04-02,4795.37,4451.09,25,8107.31,0,655,NY,0,Active
ACC_00018949,75,Checking,2018-07-12,15628.49,18748.43,29,24167.29,1,726,FL,0,Active
ACC_00018950,28,Money Market,2025-01-28,14707.14,10962.17,8,11150.59,0,850,CA,0,Active
ACC_00018951,73,Money Market,2017-01-19,64863.22,83611.39,7,23883.96,0,692,GA,0,Active
ACC_00018952,63,Checking,2020-11-01,3449.93,3659.77,20,8487.4,2,729,CA,0,Active
ACC_00018953,80,Savings,2022-10-21,7325.38,7632.74,8,1770.01,1,724,CA,0,Active
ACC_00018954,41,Checking,2024-01-22,334.65,253.72,33,1334.19,0,478,MI,0,Active
ACC_00018955,28,Checking,2020-07-21,315.79,391.85,32,825.58,0,654,TX,0,Active
ACC_00018956,41,Savings,2024-04-22,535.47,522.47,10,375.02,0,754,OH,0,Closed
ACC_00018957,64,Savings,2023-08-05,30368.16,27128.24,13,20904.6,0,742,TX,0,Active
ACC_00018958,49,Money Market,2017-06-13,5194.55,5985.3,6,4111.74,0,732,NY,0,Active
ACC_00018959,18,Checking,2023-02-19,9094.25,9102.24,24,19887.56,1,592,TX,0,Active
ACC_00018960,67,Checking,2020-10-23,8525.86,9661.64,26,28184.48,0,620,NC,0,Active
ACC_00018961,58,Checking,2017-07-30,2716.56,2985.79,26,5885.03,0,600,GA,0,Active
ACC_00018962,50,Business Checking,2023-01-19,11126.79,8514.9,57,39896.13,0,731,IL,0,Dormant
ACC_00018963,21,Savings,2021-06-22,6414.86,5702.69,4,2259.91,0,772,CA,0,Active
ACC_00018964,42,Checking,2023-01-27,4653.13,4989.91,30,9491.74,0,717,FL,0,Active
ACC_00018965,75,CD,2017-05-12,13386.6,12163.16,13,9048.24,0,632,MI,0,Active
ACC_00018966,34,Money Market,2016-07-10,10715.18,13197.26,5,5306.04,1,753,PA,0,Active
ACC_00018967,18,Checking,2024-12-21,5718.72,6841.92,18,10382.09,0,590,MI,0,Dormant
ACC_00018968,26,Checking,2024-10-13,24069.71,20741.21,23,57912.5,0,642,FL,0,Active
ACC_00018969,58,Money Market,2022-12-16,6894.85,6114.86,3,2596.03,1,647,NY,0,Dormant
ACC_00018970,36,Checking,2016-04-16,59011.14,70396.87,26,234489.44,0,700,IL,0,Active
ACC_00018971,41,Checking,2024-09-19,1638.87,1990.62,26,5147.79,2,643,PA,0,Active
ACC_00018972,50,CD,2017-11-01,11621.99,9352.49,6,8788.26,1,711,GA,0,Active
ACC_00018973,51,Checking,2016-03-18,320.32,372.24,27,1152.98,0,701,GA,0,Active
ACC_00018974,47,Business Checking,2022-06-28,43324.57,51799.63,42,89916.71,1,751,TX,0,Active
ACC_00018975,76,Savings,2021-02-21,9226.87,9980.92,6,4548.51,0,494,NY,0,Active
ACC_00018976,38,Savings,2018-06-29,13528.01,12459.73,8,9368.65,0,758,CA,0,Active
ACC_00018977,18,Checking,2019-01-17,669.6,485.31,25,1662.44,1,647,MI,0,Active
ACC_00018978,57,Checking,2022-08-13,2810.34,3512.7,27,5521.91,2,692,PA,0,Active
ACC_00018979,36,Savings,2024-12-27,3794.59,4619.02,8,2313.15,0,693,OH,0,Dormant
ACC_00018980,66,Savings,2023-01-30,1951.05,1891.11,8,1025.99,0,710,OH,0,Active
ACC_00018981,41,CD,2017-05-05,123388.48,155764.63,12,94780.17,3,759,GA,0,Active
ACC_00018982,53,CD,2024-01-13,10526.95,13604.95,10,8006.11,0,663,NC,0,Active
ACC_00018983,35,Checking,2021-07-05,2500.51,1803.06,25,5921.76,1,850,IL,0,Active
ACC_00018984,49,Checking,2022-07-12,756.39,790.67,15,2181.13,0,840,TX,0,Active
ACC_00018985,39,Checking,2023-09-09,12043.81,12202.38,31,32589.29,2,776,PA,0,Dormant
ACC_00018986,51,Money Market,2019-07-03,93618.15,104766.91,11,25392.88,0,537,CA,0,Active
ACC_00018987,19,Checking,2015-10-30,27046.14,22963.81,19,52949.09,0,602,PA,0,Active
ACC_00018988,35,Savings,2024-04-23,10392.4,10388.82,8,5449.61,2,737,CA,0,Active
ACC_00018989,65,Checking,2025-01-22,679.6,541.15,26,1976.72,1,768,GA,0,Active
ACC_00018990,52,Checking,2020-10-23,4671.79,5857.48,25,16585.24,1,670,GA,0,Active
ACC_00018991,45,CD,2023-03-24,52872.04,45563.77,5,35303.44,0,653,MI,0,Active
ACC_00018992,18,Savings,2024-08-10,3357.94,2410.4,9,1078.7,0,656,PA,0,Dormant
ACC_00018993,39,CD,2024-09-28,73902.47,55004.01,9,52806.83,0,623,IL,0,Active
ACC_00018994,52,Checking,2017-02-14,960.85,812.41,30,3795.84,1,732,OH,0,Active
ACC_00018995,30,Money Market,2024-12-28,9071.78,6886.4,6,6398.71,0,649,TX,0,Active
ACC_00018996,57,CD,2016-11-16,105342.75,121335.43,9,56082.43,0,518,NY,0,Active
ACC_00018997,43,Savings,2015-10-22,33005.66,26960.53,7,24054.49,0,560,FL,0,Active
ACC_00018998,25,Savings,2024-11-09,56640.4,40964.27,11,43943.5,0,834,NC,0,Active
ACC_00018999,88,Money Market,2019-11-09,32354.22,27172.02,10,16384.59,1,696,IL,0,Active
ACC_00019000,41,Checking,2021-08-10,4670.1,6045.93,30,9869.13,0,640,NY,0,Active
ACC_00019001,66,Savings,2017-09-24,8712.59,8516.01,4,5960.91,1,742,PA,0,Active
ACC_00019002,27,Savings,2016-03-14,16401.49,15501.57,7,12837.04,0,654,OH,0,Active
ACC_00019003,32,Money Market,2018-12-25,63047.41,52927.22,7,18074.21,0,720,PA,0,Active
ACC_00019004,77,Savings,2022-06-23,4556.68,5736.31,7,3232.12,1,850,CA,0,Active
ACC_00019005,37,Savings,2016-11-04,3190.67,3675.23,9,1243.9,0,569,PA,0,Active
ACC_00019006,80,Checking,2023-09-22,966.99,848.99,22,1769.95,0,805,FL,0,Active
ACC_00019007,52,Business Checking,2023-05-27,20022.86,23811.57,47,95041.87,1,772,MI,0,Active
ACC_00019008,38,Checking,2016-01-10,271.42,337.63,20,534.43,0,808,FL,0,Active
ACC_00019009,45,Checking,2015-10-01,372.72,346.46,20,787.84,1,768,CA,0,Closed
ACC_00019010,79,Business Checking,2018-12-27,39185.52,47362.28,45,183596.27,1,768,TX,0,Active
ACC_00019011,20,CD,2023-11-23,55446.46,60147.68,8,19178.89,0,850,NY,0,Active
ACC_00019012,34,Checking,2016-10-03,658.15,492.2,22,1485.83,0,675,FL,0,Active
ACC_00019013,32,Savings,2018-03-14,5583.91,5275.07,12,1810.85,0,690,MI,0,Active
ACC_00019014,32,Business Checking,2022-01-16,236534.27,277947.94,35,1299764.06,1,792,GA,0,Active
ACC_00019015,40,Checking,2023-03-03,19887.47,21573.45,28,77727.71,0,711,MI,0,Active
ACC_00019016,66,Money Market,2024-05-22,35004.11,33125.85,4,13957.8,0,686,IL,0,Active
ACC_00019017,61,Checking,2023-05-17,455.12,431.84,29,855.49,0,500,OH,0,Active
ACC_00019018,44,CD,2024-02-16,81146.58,59393.72,10,35361.02,0,850,MI,0,Active
ACC_00019019,41,Business Checking,2018-03-15,92224.74,93066.91,45,431277.7,0,784,FL,0,Dormant
ACC_00019020,62,Checking,2023-05-04,2208.73,1679.32,20,4256.76,1,751,OH,0,Active
ACC_00019021,55,Checking,2018-02-27,4089.67,2906.95,20,7647.28,0,727,FL,0,Active
ACC_00019022,49,Business Checking,2019-12-03,13745.96,16633.92,44,67022.3,0,760,MI,0,Active
ACC_00019023,45,Savings,2018-08-09,1937.05,1618.53,8,919.16,1,764,PA,0,Active
ACC_00019024,20,CD,2023-04-25,6112.66,5250.4,10,1566.99,0,712,MI,0,Active
ACC_00019025,41,Checking,2020-09-07,16215.19,14695.11,29,31965.22,0,777,OH,0,Active
ACC_00019026,72,Checking,2023-05-12,5245.88,5840.8,19,15051.85,1,649,GA,0,Active
ACC_00019027,34,Checking,2023-10-21,1874.16,1519.43,16,6040.01,1,774,TX,0,Active
ACC_00019028,42,Checking,2023-06-10,22636.49,24781.69,29,56659.5,1,668,OH,0,Active
ACC_00019029,55,Checking,2023-06-09,1045.73,1143.9,24,3088.14,0,674,OH,0,Active
ACC_00019030,37,Savings,2018-05-10,4206.17,5424.42,5,3363.82,0,691,FL,0,Active
ACC_00019031,43,Checking,2022-06-25,4100.23,4298.86,22,15103.23,0,673,NY,0,Active
ACC_00019032,58,CD,2022-12-19,40411.22,36364.91,7,8674.48,0,690,NY,0,Active
ACC_00019033,54,Checking,2024-01-07,10694.29,7527.17,18,34286.43,1,653,NC,0,Active
ACC_00019034,43,Savings,2024-01-30,6350.21,6483.32,8,4229.8,0,850,IL,0,Active
ACC_00019035,62,Savings,2021-10-24,4331.13,4538.56,8,2509.81,0,801,GA,0,Active
ACC_00019036,40,Business Checking,2022-08-04,47681.72,58832.08,57,117828.58,1,689,IL,0,Active
ACC_00019037,34,Savings,2016-04-12,5751.0,6676.34,5,2955.51,0,556,CA,0,Active
ACC_00019038,18,Checking,2021-04-20,20389.54,16552.11,27,53484.08,0,658,IL,0,Active
ACC_00019039,52,Savings,2016-04-20,10279.93,9146.08,6,3665.07,1,683,NC,0,Active
ACC_00019040,46,Money Market,2024-01-25,10784.34,9307.01,10,3073.4,1,850,GA,0,Active
ACC_00019041,73,Savings,2023-12-19,10877.14,13256.63,12,6105.35,0,627,FL,0,Active
ACC_00019042,45,Checking,2022-03-15,12013.36,11022.56,32,42693.14,0,696,NC,0,Active
ACC_00019043,53,Money Market,2016-09-18,23030.53,19585.75,10,5431.92,0,738,GA,0,Active
ACC_00019044,34,CD,2025-01-10,31960.48,31982.1,9,13494.24,0,627,OH,0,Active
ACC_00019045,18,Money Market,2017-03-06,4932.48,3535.19,9,1892.05,0,776,MI,0,Dormant
ACC_00019046,60,Checking,2023-02-14,4344.0,4662.03,24,14448.57,1,693,TX,0,Active
ACC_00019047,33,CD,2019-05-23,172210.39,157121.55,2,50965.0,1,676,PA,0,Active
ACC_00019048,45,Checking,2022-10-17,2060.59,2565.22,29,7264.21,0,807,CA,0,Active
ACC_00019049,28,CD,2018-03-31,34075.68,37901.72,12,23609.08,0,573,GA,0,Active
ACC_00019050,58,Savings,2022-01-21,7964.34,6626.23,6,3005.46,0,519,IL,0,Active
ACC_00019051,37,Business Checking,2018-01-13,41549.77,50018.02,40,230440.2,0,637,IL,0,Active
ACC_00019052,43,Checking,2020-04-01,1639.17,2096.49,28,3949.17,0,758,IL,0,Active
ACC_00019053,61,Money Market,2024-04-15,13032.26,11376.88,9,3593.61,1,361,TX,0,Active
ACC_00019054,32,Checking,2020-11-13,18545.61,14005.95,19,50734.92,1,659,GA,0,Active
ACC_00019055,19,Checking,2017-08-06,1490.82,1889.13,18,3155.78,1,847,FL,0,Active
ACC_00019056,30,Savings,2019-11-30,3700.22,4786.07,8,1986.01,1,681,GA,0,Active
ACC_00019057,79,Savings,2019-11-15,10034.27,8237.22,5,7046.39,0,731,GA,0,Active
ACC_00019058,70,Money Market,2020-01-15,12214.24,13067.89,9,6497.04,2,679,NC,0,Dormant
ACC_00019059,58,Money Market,2016-08-25,13140.86,16668.93,9,2968.93,0,850,CA,0,Dormant
ACC_00019060,47,Checking,2016-12-14,3661.78,3353.46,24,12022.2,0,754,GA,0,Active
ACC_00019061,65,Money Market,2021-09-02,19255.46,22971.7,11,6954.08,1,717,NY,0,Active
ACC_00019062,48,Money Market,2016-11-28,13358.23,10440.71,3,3053.14,0,850,PA,0,Active
ACC_00019063,47,CD,2022-06-02,7357.07,7359.45,6,4587.83,1,601,NY,0,Active
ACC_00019064,39,CD,2022-12-21,57554.56,45818.88,9,32747.19,0,772,GA,0,Active
ACC_00019065,65,Savings,2016-01-03,23779.17,26635.93,8,9216.94,0,850,IL,0,Active
ACC_00019066,32,Checking,2021-01-30,1838.13,1511.58,18,3962.14,0,795,FL,0,Active
ACC_00019067,85,Money Market,2020-03-09,16278.04,18891.14,6,10917.14,1,808,PA,0,Active
ACC_00019068,56,Savings,2022-02-10,5739.49,4604.62,6,1606.63,1,813,FL,0,Active
ACC_00019069,66,Checking,2018-12-16,121.02,117.54,23,182.52,0,632,TX,0,Active
ACC_00019070,77,CD,2020-01-16,38190.48,36978.72,7,25998.04,0,790,OH,0,Active
ACC_00019071,18,Savings,2024-06-27,10527.89,9529.28,6,5161.25,2,607,FL,0,Active
ACC_00019072,31,Savings,2022-05-18,6114.74,7531.91,3,1776.94,1,712,PA,0,Active
ACC_00019073,43,Money Market,2024-05-06,18385.64,21637.2,8,11138.24,0,746,OH,0,Active
ACC_00019074,27,Savings,2018-06-30,1190.37,952.7,8,296.98,1,783,TX,0,Active
ACC_00019075,52,Savings,2022-08-07,16725.03,20285.6,7,6359.6,0,657,FL,0,Active
ACC_00019076,18,Money Market,2018-08-01,32997.35,35465.22,14,18178.63,0,477,NY,0,Active
ACC_00019077,32,CD,2017-09-15,93250.45,106060.29,9,47573.06,0,647,OH,0,Active
ACC_00019078,47,Checking,2022-05-17,463.92,448.02,30,1762.31,1,757,TX,0,Active
ACC_00019079,59,Savings,2018-04-07,3205.23,3163.63,10,2120.47,0,742,OH,0,Active
ACC_00019080,53,Savings,2023-07-10,356353.12,255209.25,9,249823.58,0,657,MI,0,Active
ACC_00019081,47,Money Market,2023-12-23,14933.3,18262.69,10,9396.38,1,686,CA,0,Dormant
ACC_00019082,82,Savings,2020-07-21,3668.8,2588.28,12,1833.67,0,850,TX,0,Active
ACC_00019083,33,Checking,2025-02-17,4891.29,5596.81,28,8165.06,0,657,NY,0,Active
ACC_00019084,47,Savings,2020-05-29,5615.27,7164.44,8,2496.51,0,761,NY,0,Active
ACC_00019085,56,Money Market,2020-08-07,17722.44,19011.4,14,10220.7,0,668,NC,0,Active
ACC_00019086,51,Checking,2018-09-19,3601.28,3908.57,23,8279.53,1,725,NC,0,Active
ACC_00019087,30,Money Market,2023-01-19,13555.03,11102.43,9,6020.88,0,850,NY,0,Active
ACC_00019088,71,Savings,2024-08-07,1698.83,1936.29,9,1248.01,1,678,GA,0,Active
ACC_00019089,34,Checking,2017-11-03,12388.41,12373.69,32,42282.17,0,750,NY,0,Active
ACC_00019090,58,Savings,2021-02-05,19426.42,19169.92,8,13304.65,1,828,TX,0,Active
ACC_00019091,43,CD,2020-07-26,23160.13,20507.18,8,13271.39,0,708,FL,0,Active
ACC_00019092,34,Savings,2022-06-29,9212.01,9897.98,6,1911.46,0,674,IL,0,Active
ACC_00019093,37,Savings,2023-04-15,17803.28,20792.95,8,10999.32,1,850,GA,0,Active
ACC_00019094,35,Money Market,2019-06-21,31626.44,41071.49,8,23104.86,0,617,OH,0,Active
ACC_00019095,43,Savings,2024-06-05,7341.38,5562.85,6,3299.99,0,575,CA,0,Active
ACC_00019096,76,Savings,2022-09-24,1355.03,1523.98,8,315.09,1,455,PA,0,Active
ACC_00019097,18,Checking,2021-08-05,67.91,72.22,24,180.42,2,680,TX,0,Active
ACC_00019098,35,Checking,2025-04-12,2296.28,2598.77,23,8142.04,0,714,PA,0,Active
ACC_00019099,42,CD,2024-12-21,114165.77,97713.36,11,68485.66,0,572,NY,0,Active
ACC_00019100,62,Savings,2025-01-03,4320.73,5117.63,9,1449.1,1,639,OH,0,Active
ACC_00019101,18,Savings,2020-09-14,63685.21,70632.47,4,15241.11,0,603,GA,0,Active
ACC_00019102,20,Business Checking,2020-07-28,54353.86,54797.15,45,281936.68,2,694,CA,0,Active
ACC_00019103,84,Savings,2017-08-08,11366.81,9077.89,13,2911.47,0,850,IL,0,Active
ACC_00019104,28,Savings,2024-03-09,31187.85,34700.12,5,18940.01,0,684,TX,0,Active
ACC_00019105,64,Checking,2023-03-13,6008.35,7090.56,43,10911.07,0,713,NC,0,Active
ACC_00019106,28,Checking,2017-05-21,12854.42,16255.92,29,20968.51,0,533,CA,0,Active
ACC_00019107,37,Checking,2018-09-12,402.11,300.21,21,1303.84,0,684,NC,0,Active
ACC_00019108,55,Checking,2025-01-18,4378.33,3789.83,26,13642.3,0,646,FL,0,Active
ACC_00019109,49,Savings,2023-12-03,25257.65,22630.23,5,5502.5,0,841,PA,0,Active
ACC_00019110,71,CD,2023-09-30,36220.24,29837.37,9,26450.29,0,769,MI,0,Active
ACC_00019111,53,Savings,2023-04-14,2310.94,1705.14,8,1634.71,0,742,PA,0,Active
ACC_00019112,41,Checking,2020-03-06,21391.58,27197.55,24,40425.2,2,850,CA,0,Active
ACC_00019113,38,Checking,2019-07-27,11519.78,14021.27,24,19935.14,1,752,CA,0,Active
ACC_00019114,40,Checking,2025-07-20,2300.85,1941.4,16,4977.67,0,618,MI,0,Dormant
ACC_00019115,78,Checking,2021-08-07,20926.42,14820.93,21,82015.7,2,786,OH,0,Active
ACC_00019116,34,Checking,2021-07-27,971.19,1183.33,24,1681.09,0,760,IL,0,Active
ACC_00019117,46,Checking,2022-04-15,33082.26,24713.56,26,93146.38,0,786,IL,0,Active
ACC_00019118,31,Checking,2025-04-28,1834.04,1597.24,32,4331.45,0,640,PA,0,Active
ACC_00019119,44,Checking,2019-03-08,2110.16,2156.44,28,3746.41,1,694,NC,0,Active
ACC_00019120,64,Checking,2023-09-23,2320.65,2587.69,26,5226.11,2,825,NY,0,Active
ACC_00019121,59,Savings,2020-09-23,27889.31,30040.72,12,20244.59,0,546,FL,0,Active
