loan_id,application_date,applicant_age,annual_income,credit_score,employment_years,debt_to_income_ratio,loan_type,loan_amount,loan_term_months,interest_rate,is_approved,is_default,state,purpose,own_home,years_at_address
LOAN_0010450,2024-02-05,41,70012,850,0,0.141,Personal,38468.04,24,0.0319,1,0,MI,debt_consolidation,1,2
LOAN_0010451,2025-08-06,26,103697,619,11,0.235,Student,19432.08,180,0.2007,1,0,PA,business,1,1
LOAN_0010452,2023-12-27,36,41174,754,9,0.107,Mortgage,172280.81,300,0.0315,1,0,NY,business,1,4
LOAN_0010453,2024-02-29,48,50430,732,1,0.177,Auto,30868.55,60,0.079,1,0,FL,business,1,3
LOAN_0010454,2025-06-19,31,30149,514,14,0.224,Mortgage,111697.56,180,0.2703,0,0,TX,home_improvement,0,1
LOAN_0010455,2024-06-18,30,70765,539,3,0.068,Personal,33754.56,36,0.3491,1,0,FL,debt_consolidation,1,1
LOAN_0010456,2025-06-20,59,97008,850,5,0.172,Student,18851.15,180,0.03,1,0,MI,home_improvement,0,4
LOAN_0010457,2025-08-31,41,171564,628,4,0.141,Mortgage,226508.8,360,0.1629,1,0,NY,home_improvement,0,2
LOAN_0010458,2024-12-09,51,52231,709,7,0.106,Mortgage,180608.68,300,0.0971,1,0,GA,business,1,1
LOAN_0010459,2023-09-23,53,50283,846,3,0.132,Business,231606.65,84,0.03,1,0,CA,education,0,2
LOAN_0010460,2023-10-11,51,20000,706,1,0.303,Personal,6800.19,24,0.1611,0,0,TX,debt_consolidation,1,2
LOAN_0010461,2024-01-05,44,35478,507,12,0.289,Auto,79862.89,48,0.3021,0,0,IL,education,1,3
LOAN_0010462,2024-12-31,30,38942,850,0,0.202,Mortgage,112897.08,360,0.03,1,0,OH,vacation,1,0
LOAN_0010463,2024-01-24,37,204073,584,4,0.342,Personal,26376.61,24,0.2852,1,0,PA,home_improvement,1,4
LOAN_0010464,2024-08-21,30,40703,682,0,0.489,Mortgage,186171.63,180,0.0991,1,0,MI,vacation,1,0
LOAN_0010465,2024-03-05,65,32151,737,0,0.008,Mortgage,105393.75,360,0.0451,1,0,MI,debt_consolidation,0,0
LOAN_0010466,2025-07-23,28,123338,808,1,0.231,Auto,69905.96,36,0.03,1,0,NC,medical,1,0
LOAN_0010467,2024-03-06,44,24946,749,0,0.283,Mortgage,118523.73,360,0.0468,1,0,IL,other,0,0
LOAN_0010468,2024-06-01,51,38199,595,3,0.374,Auto,26521.47,60,0.2351,0,0,PA,vacation,1,0
LOAN_0010469,2024-11-05,60,61761,591,9,0.463,Auto,21100.96,36,0.2254,0,0,CA,home_improvement,1,6
LOAN_0010470,2023-10-17,33,58445,850,0,0.188,Mortgage,173956.06,180,0.03,0,0,NY,vacation,1,1
LOAN_0010471,2025-03-20,36,122920,800,10,0.277,Mortgage,568645.28,300,0.03,1,0,OH,medical,0,1
LOAN_0010472,2025-03-18,42,68054,762,6,0.735,Mortgage,326344.22,300,0.03,1,1,PA,medical,1,0
LOAN_0010473,2025-05-15,22,66162,850,0,0.149,Personal,10656.92,24,0.03,1,0,FL,medical,1,7
LOAN_0010474,2025-05-27,52,32334,781,0,0.103,Mortgage,139227.26,240,0.03,1,0,IL,education,1,4
LOAN_0010475,2024-12-29,18,36638,516,9,0.483,Student,95172.6,240,0.2808,0,0,IL,business,1,3
LOAN_0010476,2024-08-24,45,49031,686,21,0.176,Mortgage,136288.49,360,0.1023,0,0,NC,other,0,0
LOAN_0010477,2024-03-02,42,60438,802,2,0.554,Mortgage,277566.75,360,0.03,1,0,OH,medical,1,1
LOAN_0010478,2024-10-30,55,184831,688,1,0.016,Personal,28897.63,48,0.1951,1,0,NC,other,0,3
LOAN_0010479,2023-09-18,50,153755,739,7,0.083,Mortgage,317765.68,300,0.0535,1,0,TX,home_improvement,1,2
LOAN_0010480,2025-06-01,40,73533,804,2,0.215,Personal,44423.52,48,0.0598,0,0,GA,education,0,0
LOAN_0010481,2025-01-24,37,52075,492,15,0.212,Student,73303.79,240,0.3064,1,0,FL,home_improvement,1,2
LOAN_0010482,2024-11-20,42,77985,724,3,0.244,Auto,17610.87,36,0.0905,0,0,IL,education,1,0
LOAN_0010483,2025-06-16,18,52513,850,3,0.123,Student,53265.88,240,0.03,1,0,NC,education,1,1
LOAN_0010484,2025-08-16,58,63798,850,2,0.088,Mortgage,282497.32,300,0.03,0,0,CA,debt_consolidation,0,1
LOAN_0010485,2025-04-19,51,56914,461,0,0.512,Mortgage,258079.96,360,0.3212,0,0,NC,home_improvement,1,0
LOAN_0010486,2025-01-06,65,93008,624,12,0.431,Mortgage,374427.83,360,0.1688,1,0,CA,vacation,1,5
LOAN_0010487,2024-06-09,37,20000,662,15,0.547,Personal,45735.1,36,0.1979,0,0,OH,other,0,4
LOAN_0010488,2025-02-20,18,85696,738,3,0.419,Auto,78658.57,72,0.0699,0,0,PA,education,0,0
LOAN_0010489,2024-08-30,18,32548,745,8,0.008,Student,58420.12,240,0.0559,1,0,MI,debt_consolidation,0,0
LOAN_0010490,2024-01-26,42,34849,669,5,0.532,Business,29026.93,84,0.1734,0,0,TX,other,1,2
LOAN_0010491,2024-02-02,62,53721,527,11,0.088,Mortgage,224977.26,180,0.2784,1,0,TX,medical,0,7
LOAN_0010492,2025-06-11,18,121201,736,1,0.303,Student,58925.85,120,0.0832,1,0,TX,other,1,0
LOAN_0010493,2023-09-13,50,25435,850,10,0.121,Personal,32543.95,24,0.0317,1,0,NY,other,1,7
LOAN_0010494,2025-06-20,28,49494,648,9,0.809,Student,98860.98,120,0.1471,0,0,CA,home_improvement,1,6
LOAN_0010495,2024-09-15,41,75158,824,10,0.197,Business,123291.42,24,0.03,1,0,CA,home_improvement,0,1
LOAN_0010496,2024-06-03,24,27096,850,0,0.162,Auto,34703.89,60,0.03,0,0,MI,home_improvement,0,1
LOAN_0010497,2024-04-30,68,85218,583,0,0.378,Personal,31473.76,60,0.2823,0,0,TX,education,1,7
LOAN_0010498,2023-10-18,18,31903,514,2,0.197,Student,17248.43,180,0.2773,0,0,CA,debt_consolidation,1,1
LOAN_0010499,2023-12-26,62,38981,683,4,0.061,Mortgage,134001.41,180,0.0995,1,0,PA,vacation,0,0
LOAN_0010500,2024-04-14,30,20000,507,7,0.149,Student,75324.63,240,0.2937,0,0,FL,business,1,4
LOAN_0010501,2024-05-12,47,44373,753,5,0.351,Business,97824.62,48,0.0589,1,0,GA,vacation,0,7
LOAN_0010502,2023-09-16,42,138506,636,0,0.171,Personal,36188.79,24,0.2397,1,0,CA,other,1,4
LOAN_0010503,2024-04-18,27,25375,692,8,0.401,Mortgage,120724.2,180,0.106,0,0,NC,business,1,0
LOAN_0010504,2025-04-23,30,48803,752,0,0.331,Auto,30311.23,48,0.0513,0,0,GA,debt_consolidation,0,1
LOAN_0010505,2024-10-21,45,24774,667,1,0.662,Personal,5601.65,24,0.2028,0,0,MI,medical,0,3
LOAN_0010506,2023-10-19,24,39689,724,5,0.227,Personal,48037.13,48,0.1435,1,0,MI,medical,1,4
LOAN_0010507,2024-12-16,71,53962,652,7,0.115,Mortgage,212282.56,240,0.1585,0,0,GA,home_improvement,1,0
LOAN_0010508,2023-09-25,42,32933,822,4,0.377,Auto,70133.28,72,0.03,1,0,NC,business,1,0
LOAN_0010509,2023-09-10,54,64991,683,0,0.43,Personal,18637.55,48,0.1917,0,0,CA,education,1,0
LOAN_0010510,2024-03-18,50,111137,723,0,0.363,Student,55619.86,120,0.076,1,0,IL,home_improvement,1,0
LOAN_0010511,2025-07-24,79,68961,631,2,0.349,Mortgage,131768.1,300,0.1581,0,0,NY,business,1,3
LOAN_0010512,2024-02-19,71,58969,751,1,0.126,Mortgage,176523.42,360,0.0373,1,0,GA,vacation,1,0
LOAN_0010513,2024-05-29,47,83038,731,0,0.444,Mortgage,206217.33,300,0.067,1,1,MI,education,1,0
LOAN_0010514,2024-08-20,29,93737,702,4,0.203,Auto,15416.49,36,0.0975,1,0,FL,other,1,1
LOAN_0010515,2024-02-08,64,76323,756,2,0.19,Auto,15455.57,36,0.0583,0,0,NC,vacation,0,0
LOAN_0010516,2025-08-14,41,34409,686,0,0.347,Mortgage,161433.8,240,0.1065,1,0,TX,business,0,4
LOAN_0010517,2025-04-10,36,53636,474,15,0.09,Auto,42526.95,48,0.3442,1,0,OH,vacation,0,0
LOAN_0010518,2024-03-01,29,76983,688,3,0.261,Personal,46022.89,36,0.172,1,0,GA,vacation,1,5
LOAN_0010519,2024-08-20,41,36891,751,1,0.188,Mortgage,105018.75,360,0.0338,1,0,PA,medical,0,16
LOAN_0010520,2024-09-11,42,143465,850,16,0.284,Mortgage,313510.12,300,0.03,1,0,NY,other,1,2
LOAN_0010521,2025-01-06,46,106782,664,3,0.349,Auto,30867.42,60,0.1537,1,0,NY,home_improvement,0,3
LOAN_0010522,2025-08-04,39,20000,716,3,0.126,Mortgage,98630.96,360,0.0673,0,0,OH,other,1,4
LOAN_0010523,2025-03-21,25,58273,531,1,0.392,Personal,7978.51,36,0.3558,0,0,OH,other,1,2
LOAN_0010524,2024-05-30,58,40933,798,3,0.3,Mortgage,190680.22,240,0.03,1,0,TX,vacation,1,5
LOAN_0010525,2023-09-04,18,67231,797,8,0.144,Personal,17211.14,48,0.0676,1,0,CA,home_improvement,1,1
LOAN_0010526,2024-07-14,26,108615,632,11,0.196,Personal,43590.41,36,0.2321,1,1,CA,vacation,1,2
LOAN_0010527,2025-07-06,34,106530,603,2,0.105,Auto,72703.52,48,0.1908,1,0,TX,home_improvement,0,0
LOAN_0010528,2024-02-10,42,35700,831,1,0.247,Mortgage,150513.19,360,0.03,0,0,GA,business,1,3
LOAN_0010529,2025-01-03,18,124750,496,5,0.166,Mortgage,366533.16,300,0.2998,0,0,GA,other,0,4
LOAN_0010530,2024-11-10,49,52161,635,4,0.235,Mortgage,233208.38,300,0.1627,1,0,GA,education,1,0
LOAN_0010531,2025-03-20,52,65761,624,1,0.213,Mortgage,170250.98,360,0.1814,1,1,NC,debt_consolidation,1,1
LOAN_0010532,2024-11-20,51,84330,549,1,0.627,Mortgage,162307.17,300,0.2472,1,1,NY,debt_consolidation,1,2
LOAN_0010533,2024-02-12,24,30256,587,17,0.087,Student,30216.94,180,0.2122,1,1,NY,business,1,5
LOAN_0010534,2024-07-16,48,54374,543,9,0.2,Mortgage,127087.56,180,0.2409,1,0,NC,debt_consolidation,1,0
LOAN_0010535,2024-07-17,51,152245,632,5,0.147,Auto,36937.69,72,0.192,1,0,PA,medical,1,5
LOAN_0010536,2024-11-26,20,61079,534,4,0.41,Personal,35527.55,36,0.3375,0,0,IL,debt_consolidation,1,0
LOAN_0010537,2025-03-21,24,29395,725,10,0.617,Auto,52690.13,36,0.081,1,0,OH,medical,1,3
LOAN_0010538,2023-10-04,71,57104,798,3,0.233,Personal,9913.03,36,0.0869,0,0,TX,education,0,1
LOAN_0010539,2025-05-10,29,94967,710,0,0.39,Personal,10136.81,36,0.1801,1,0,NC,business,1,7
LOAN_0010540,2024-10-14,23,56652,821,0,0.173,Personal,15403.11,48,0.0482,0,0,OH,other,1,4
LOAN_0010541,2024-06-02,62,27368,683,0,0.254,Personal,38967.52,48,0.1889,0,0,NC,other,0,0
LOAN_0010542,2023-10-08,39,65774,763,10,0.457,Auto,76775.67,72,0.0436,1,0,MI,education,1,0
LOAN_0010543,2025-07-04,30,89852,812,9,0.167,Auto,26006.76,60,0.03,1,0,NC,home_improvement,1,0
LOAN_0010544,2024-02-28,48,117815,601,6,0.097,Mortgage,121091.19,360,0.1765,1,0,IL,business,0,0
LOAN_0010545,2025-02-08,55,38314,618,0,0.203,Student,32751.37,120,0.1662,1,0,CA,education,0,12
LOAN_0010546,2025-07-28,22,60037,763,6,0.6,Student,52668.51,180,0.0343,1,0,FL,medical,0,4
LOAN_0010547,2025-04-11,45,50453,624,3,0.318,Mortgage,211278.78,180,0.174,0,0,NY,education,0,7
LOAN_0010548,2025-04-25,60,69238,829,3,0.219,Mortgage,162536.85,300,0.03,0,0,PA,home_improvement,0,5
LOAN_0010549,2025-02-16,72,28820,620,1,0.405,Business,58374.27,24,0.2181,0,0,NY,debt_consolidation,1,0
LOAN_0010550,2024-05-15,42,25672,689,4,0.372,Mortgage,105763.59,300,0.0993,1,0,TX,business,1,2
LOAN_0010551,2025-07-04,18,62654,725,0,0.125,Auto,69871.21,36,0.0934,1,0,OH,medical,0,5
LOAN_0010552,2023-12-29,32,243195,625,6,0.312,Mortgage,718589.19,180,0.1648,1,0,TX,business,1,1
LOAN_0010553,2023-11-27,33,20000,585,2,0.3,Mortgage,97672.98,180,0.1896,0,0,NY,debt_consolidation,1,1
LOAN_0010554,2025-07-30,70,28546,690,6,0.137,Personal,25431.33,48,0.1869,1,0,FL,home_improvement,1,5
LOAN_0010555,2024-10-13,65,109624,634,3,0.19,Mortgage,254491.49,300,0.1504,1,0,MI,home_improvement,0,6
LOAN_0010556,2024-02-11,32,106606,795,0,0.266,Personal,32637.65,36,0.0851,1,0,GA,medical,1,0
LOAN_0010557,2025-04-13,41,20000,779,8,0.348,Personal,20001.74,48,0.0897,0,0,GA,vacation,1,1
LOAN_0010558,2024-12-10,38,20021,826,3,0.32,Mortgage,99386.97,300,0.03,0,0,IL,education,1,3
LOAN_0010559,2025-05-26,32,36934,604,1,0.481,Mortgage,135248.73,180,0.1865,0,0,IL,debt_consolidation,0,0
LOAN_0010560,2023-09-10,34,70429,613,3,0.331,Auto,23866.26,36,0.1845,1,0,FL,home_improvement,0,0
LOAN_0010561,2025-04-05,59,36835,723,1,0.564,Student,37088.98,120,0.0785,1,0,IL,other,0,1
LOAN_0010562,2023-12-28,46,29551,838,0,0.113,Personal,22670.88,60,0.0394,1,1,CA,home_improvement,1,1
LOAN_0010563,2025-07-30,27,136457,661,14,0.186,Mortgage,268216.45,180,0.1292,1,0,CA,medical,1,0
LOAN_0010564,2025-03-29,27,27195,582,4,0.368,Auto,50448.43,72,0.2331,0,0,GA,medical,0,3
LOAN_0010565,2025-05-21,47,32776,710,6,0.365,Personal,34661.76,60,0.1665,1,0,IL,business,0,6
LOAN_0010566,2024-07-30,18,55432,850,0,0.249,Auto,61550.17,72,0.03,1,0,FL,medical,1,3
LOAN_0010567,2024-12-29,31,160352,722,5,0.33,Mortgage,418086.3,360,0.0692,0,0,IL,education,1,4
LOAN_0010568,2024-05-12,18,54353,752,3,0.143,Auto,42310.82,36,0.0556,1,0,MI,business,1,6
LOAN_0010569,2024-11-26,41,49917,630,1,0.269,Personal,37785.08,48,0.252,1,0,FL,education,1,2
LOAN_0010570,2025-01-23,50,20000,534,0,0.154,Mortgage,98455.87,180,0.255,0,0,OH,other,1,2
LOAN_0010571,2024-10-05,54,43215,830,0,0.361,Auto,44342.9,36,0.03,0,0,TX,business,0,1
LOAN_0010572,2025-05-08,19,104931,739,0,0.358,Auto,17234.43,36,0.0804,1,0,GA,vacation,0,0
LOAN_0010573,2024-02-13,25,35379,773,0,0.323,Student,41636.7,240,0.0313,1,0,IL,vacation,1,3
LOAN_0010574,2024-09-04,57,39671,850,10,0.521,Personal,40199.7,24,0.03,1,0,NY,medical,0,4
LOAN_0010575,2024-09-13,72,47687,832,8,0.414,Personal,31724.25,24,0.0394,0,0,NC,vacation,0,3
LOAN_0010576,2024-10-13,77,71105,699,0,0.422,Business,211091.23,24,0.1367,1,0,OH,vacation,1,6
LOAN_0010577,2025-05-18,18,52732,544,0,0.182,Mortgage,120421.64,360,0.2431,0,0,FL,debt_consolidation,1,8
LOAN_0010578,2024-08-23,34,55007,733,13,0.141,Mortgage,120826.93,300,0.0703,1,0,MI,vacation,0,1
LOAN_0010579,2023-09-05,25,107393,606,1,0.193,Student,94346.99,240,0.1932,0,0,NY,education,1,3
LOAN_0010580,2024-09-08,59,40833,606,35,0.11,Auto,51135.86,36,0.2086,1,0,PA,debt_consolidation,0,7
LOAN_0010581,2024-05-17,26,42527,683,9,0.132,Personal,36105.15,60,0.1926,1,0,IL,education,1,1
LOAN_0010582,2024-01-07,19,38712,540,7,0.185,Auto,40149.63,36,0.2602,1,0,OH,home_improvement,1,0
LOAN_0010583,2023-10-05,21,36267,523,0,0.346,Student,92583.78,120,0.2896,0,0,CA,medical,0,2
LOAN_0010584,2025-03-13,48,78476,707,9,0.436,Business,204321.33,60,0.1321,0,0,TX,home_improvement,1,0
LOAN_0010585,2024-02-28,33,181191,653,15,0.348,Personal,6034.3,24,0.2248,1,0,MI,other,1,0
LOAN_0010586,2025-05-11,50,72122,775,0,0.339,Mortgage,267117.6,360,0.03,1,0,FL,business,1,2
LOAN_0010587,2024-09-02,52,43384,731,2,0.4,Mortgage,207677.66,300,0.0636,1,0,MI,vacation,0,9
LOAN_0010588,2024-08-09,19,33022,625,7,0.188,Student,75547.1,240,0.1539,0,0,NC,debt_consolidation,1,26
LOAN_0010589,2024-05-22,42,22203,640,0,0.065,Auto,30031.27,60,0.1665,1,0,CA,debt_consolidation,1,1
LOAN_0010590,2024-06-08,41,46132,729,3,0.354,Business,60571.19,48,0.1054,1,0,TX,vacation,1,6
LOAN_0010591,2025-01-09,41,88955,621,2,0.54,Personal,15270.28,60,0.2519,1,0,TX,debt_consolidation,0,4
LOAN_0010592,2024-06-14,31,74692,850,14,0.403,Business,285813.18,48,0.03,1,0,GA,business,1,8
LOAN_0010593,2025-01-06,22,43151,364,9,0.21,Auto,48042.72,60,0.4437,0,0,NY,medical,0,4
LOAN_0010594,2025-04-05,26,70895,693,5,0.638,Student,84584.53,240,0.111,1,0,FL,business,1,2
LOAN_0010595,2024-06-20,51,21082,558,16,0.146,Mortgage,100854.09,300,0.2329,1,1,OH,home_improvement,1,9
LOAN_0010596,2024-03-01,38,53341,807,7,0.015,Auto,28202.12,48,0.03,1,0,NY,business,1,6
LOAN_0010597,2023-09-09,18,23234,743,0,0.284,Personal,8776.94,24,0.1081,1,0,FL,medical,0,0
LOAN_0010598,2025-05-10,45,36137,688,0,0.111,Mortgage,100083.43,300,0.112,0,0,PA,home_improvement,0,9
LOAN_0010599,2025-01-04,18,54812,850,10,0.133,Personal,11303.3,24,0.03,1,0,FL,vacation,1,11
LOAN_0010600,2024-03-02,64,72636,752,8,0.443,Business,64814.46,24,0.0761,1,0,NY,home_improvement,0,1
LOAN_0010601,2025-01-28,50,20000,475,1,0.321,Mortgage,97724.16,240,0.2991,0,0,MI,vacation,1,0
LOAN_0010602,2023-10-11,34,41320,602,0,0.333,Personal,29562.19,60,0.2556,0,0,GA,vacation,0,1
LOAN_0010603,2023-12-07,49,63856,693,1,0.184,Business,199251.6,84,0.1413,1,0,PA,debt_consolidation,1,1
LOAN_0010604,2024-01-30,19,60519,676,2,0.172,Student,99362.05,180,0.129,1,0,TX,education,1,8
LOAN_0010605,2024-04-23,54,29468,699,2,0.28,Personal,29798.96,36,0.176,0,0,OH,other,0,15
LOAN_0010606,2024-09-27,31,81810,709,6,0.085,Mortgage,314097.88,300,0.0712,0,0,NY,debt_consolidation,0,15
LOAN_0010607,2023-10-23,55,25037,644,5,0.044,Mortgage,101712.11,240,0.1365,1,0,CA,vacation,1,6
LOAN_0010608,2023-12-28,18,23260,675,4,0.169,Personal,13487.97,60,0.1899,0,0,TX,home_improvement,0,1
LOAN_0010609,2024-11-29,42,20000,814,1,0.215,Personal,10746.5,24,0.0602,0,0,NC,other,1,4
LOAN_0010610,2025-04-13,60,80109,545,2,0.308,Mortgage,177286.62,360,0.2499,1,1,IL,business,1,1
LOAN_0010611,2025-03-01,57,88286,712,5,0.15,Mortgage,159134.87,360,0.0791,1,0,NY,medical,1,21
LOAN_0010612,2025-08-27,56,48228,731,14,0.065,Mortgage,208123.01,300,0.0469,1,0,OH,medical,0,5
LOAN_0010613,2023-10-02,35,69855,725,14,0.343,Mortgage,194020.68,360,0.0654,1,0,GA,other,0,10
LOAN_0010614,2024-03-01,33,77521,850,13,0.308,Personal,43129.5,60,0.03,1,0,NC,business,1,1
LOAN_0010615,2023-09-09,19,51900,688,2,0.421,Mortgage,174360.7,360,0.0961,0,0,NC,medical,1,0
LOAN_0010616,2024-12-17,56,20000,599,12,0.251,Business,60463.67,24,0.2506,0,0,MI,home_improvement,1,7
LOAN_0010617,2024-07-09,57,82157,633,19,0.281,Student,68853.47,120,0.1774,1,0,TX,debt_consolidation,1,1
LOAN_0010618,2024-12-16,59,87033,804,12,0.428,Personal,17549.82,48,0.0633,1,0,PA,business,0,3
LOAN_0010619,2023-12-10,19,20000,780,5,0.528,Student,76809.3,180,0.03,1,0,OH,other,0,1
LOAN_0010620,2024-07-26,39,42838,703,2,0.339,Student,56030.9,180,0.0983,1,0,PA,education,1,4
LOAN_0010621,2024-07-22,30,44738,656,6,0.451,Auto,23114.49,36,0.1511,0,0,NC,medical,0,0
LOAN_0010622,2024-04-29,55,30054,770,4,0.331,Personal,45532.43,24,0.096,0,0,FL,other,0,1
LOAN_0010623,2025-05-26,35,181139,705,0,0.193,Mortgage,625690.03,360,0.089,0,0,NC,home_improvement,1,0
LOAN_0010624,2024-05-22,18,42647,603,0,0.456,Auto,34676.85,72,0.2015,0,0,GA,vacation,0,1
LOAN_0010625,2025-07-14,22,162571,807,8,0.404,Personal,14820.61,60,0.0506,1,0,OH,business,1,0
LOAN_0010626,2024-10-15,48,72680,634,3,0.193,Business,155974.86,84,0.2003,1,0,MI,vacation,0,0
LOAN_0010627,2025-08-03,43,32174,564,4,0.361,Business,25382.45,24,0.263,0,0,CA,other,1,9
LOAN_0010628,2024-09-10,38,39897,850,1,0.023,Personal,33001.06,48,0.03,1,0,TX,education,1,5
LOAN_0010629,2024-06-19,29,111377,804,13,0.289,Mortgage,138209.31,240,0.03,1,0,TX,education,1,12
LOAN_0010630,2025-01-26,75,35544,749,2,0.227,Auto,37884.32,36,0.0566,1,0,NY,medical,0,1
LOAN_0010631,2023-09-25,43,74387,611,2,0.21,Personal,49578.5,48,0.2565,1,0,GA,debt_consolidation,1,5
LOAN_0010632,2025-03-23,43,67944,728,1,0.288,Auto,72974.73,48,0.0882,0,0,NY,home_improvement,1,0
LOAN_0010633,2023-10-21,43,78104,697,10,0.614,Mortgage,196130.81,240,0.0925,1,0,FL,education,0,0
LOAN_0010634,2025-01-01,32,30300,565,2,0.057,Mortgage,140702.03,360,0.2187,0,0,FL,medical,0,1
LOAN_0010635,2024-08-21,53,104870,417,3,0.323,Personal,19384.13,48,0.4518,0,0,MI,home_improvement,0,1
LOAN_0010636,2025-08-03,55,78214,479,0,0.219,Auto,57589.93,48,0.3384,0,0,MI,home_improvement,1,0
LOAN_0010637,2023-11-21,62,42038,711,3,0.264,Personal,8843.88,36,0.1591,1,1,PA,medical,1,11
LOAN_0010638,2023-12-13,52,42940,694,1,0.301,Mortgage,105403.1,180,0.1018,0,0,OH,debt_consolidation,1,1
LOAN_0010639,2024-09-05,44,53426,638,18,0.261,Mortgage,171265.78,240,0.1356,0,0,NY,other,0,1
LOAN_0010640,2024-01-14,27,57529,848,9,0.303,Student,35767.66,240,0.03,1,0,FL,home_improvement,1,1
LOAN_0010641,2024-02-25,58,20825,668,1,0.22,Student,16513.33,180,0.1134,0,0,OH,vacation,0,10
LOAN_0010642,2024-12-04,52,60490,630,2,0.215,Auto,53622.03,48,0.1835,0,0,IL,medical,0,0
LOAN_0010643,2025-07-25,38,20000,720,5,0.289,Business,47130.93,60,0.1284,1,0,GA,medical,0,1
LOAN_0010644,2024-03-03,47,63033,850,5,0.292,Business,140960.15,60,0.03,1,0,CA,education,0,4
LOAN_0010645,2023-10-18,55,67412,796,3,0.24,Personal,40741.65,60,0.0683,1,0,TX,business,1,0
LOAN_0010646,2025-08-23,29,71064,806,0,0.035,Auto,15793.95,36,0.03,1,0,CA,debt_consolidation,0,7
LOAN_0010647,2024-11-26,47,35985,669,0,0.128,Auto,33677.65,72,0.1177,1,0,PA,debt_consolidation,1,2
LOAN_0010648,2023-12-21,68,44360,568,3,0.071,Personal,23335.15,60,0.2895,0,0,MI,education,0,0
LOAN_0010649,2024-11-14,18,20000,850,0,0.328,Personal,5600.89,48,0.03,1,0,PA,medical,1,11
LOAN_0010650,2025-03-18,38,30770,690,0,0.625,Student,54138.25,120,0.117,0,0,GA,debt_consolidation,1,2
LOAN_0010651,2025-06-06,23,75946,626,1,0.442,Mortgage,295237.77,360,0.1592,0,0,TX,home_improvement,1,1
LOAN_0010652,2024-02-04,27,45830,689,1,0.336,Auto,53911.13,60,0.1163,0,0,IL,medical,0,2
LOAN_0010653,2023-12-13,25,76392,581,12,0.244,Student,14676.18,240,0.2349,0,0,IL,home_improvement,1,1
LOAN_0010654,2024-10-06,40,41115,819,1,0.518,Mortgage,164992.36,180,0.03,0,0,OH,medical,1,1
LOAN_0010655,2024-04-22,26,66678,731,3,0.129,Mortgage,110016.28,360,0.058,1,0,NC,education,1,4
LOAN_0010656,2025-08-04,58,25105,482,1,0.205,Student,93807.99,180,0.3341,0,0,NY,debt_consolidation,0,2
LOAN_0010657,2023-10-17,60,20000,850,0,0.411,Business,32996.73,24,0.03,0,0,MI,home_improvement,0,5
LOAN_0010658,2025-07-07,31,30755,822,1,0.173,Auto,64662.16,36,0.03,0,0,CA,debt_consolidation,0,2
LOAN_0010659,2024-04-27,26,72794,648,0,0.379,Auto,58149.56,48,0.169,1,0,CA,medical,1,0
LOAN_0010660,2024-03-11,50,40631,469,1,0.252,Auto,41188.83,72,0.3371,0,0,NY,home_improvement,1,0
LOAN_0010661,2024-06-21,33,83299,850,4,0.356,Mortgage,336929.55,360,0.03,1,0,CA,debt_consolidation,0,5
LOAN_0010662,2024-08-01,30,56580,609,4,0.176,Auto,19601.48,36,0.1997,1,1,TX,other,1,2
LOAN_0010663,2024-04-08,21,51812,827,3,0.63,Personal,14146.14,60,0.0517,1,0,TX,debt_consolidation,1,0
LOAN_0010664,2024-03-07,18,33680,369,10,0.456,Mortgage,119449.87,240,0.4126,0,0,PA,vacation,1,4
LOAN_0010665,2025-08-14,18,52618,629,10,0.147,Personal,30864.23,60,0.2515,1,0,IL,home_improvement,1,7
LOAN_0010666,2023-11-05,30,63553,687,10,0.229,Personal,12091.66,60,0.1804,1,0,OH,business,0,23
LOAN_0010667,2025-05-06,47,55816,570,2,0.12,Mortgage,161274.8,360,0.2178,0,0,MI,medical,0,1
LOAN_0010668,2025-07-09,56,26884,779,3,0.452,Personal,46284.05,48,0.0895,1,1,IL,other,1,31
LOAN_0010669,2024-01-09,35,34711,609,7,0.641,Personal,39396.07,60,0.2635,0,0,NY,vacation,0,4
LOAN_0010670,2024-03-24,31,39359,749,3,0.279,Mortgage,134746.13,240,0.0543,0,0,OH,debt_consolidation,1,7
LOAN_0010671,2024-03-30,36,25198,848,5,0.138,Mortgage,112024.93,300,0.03,1,0,TX,business,0,0
LOAN_0010672,2024-11-09,41,38935,576,12,0.171,Business,62458.51,48,0.2661,0,0,FL,business,1,1
LOAN_0010673,2025-07-26,40,47416,454,6,0.544,Mortgage,175882.77,360,0.3292,0,0,PA,vacation,1,7
LOAN_0010674,2024-10-22,46,68295,787,2,0.401,Business,172497.35,84,0.0448,1,1,IL,home_improvement,1,0
LOAN_0010675,2025-06-22,45,40985,561,6,0.703,Auto,25560.32,72,0.2541,0,0,TX,home_improvement,0,1
LOAN_0010676,2023-09-05,51,77957,752,1,0.337,Mortgage,115930.62,360,0.0411,0,0,PA,other,0,4
LOAN_0010677,2023-12-02,51,121241,675,5,0.094,Personal,30215.63,48,0.2096,0,0,OH,business,1,5
LOAN_0010678,2024-02-29,41,114983,815,2,0.091,Personal,16887.06,36,0.0621,1,0,OH,vacation,1,19
LOAN_0010679,2023-09-19,19,34362,619,3,0.264,Auto,54478.07,72,0.1919,0,0,MI,other,1,1
