customer_id,age,income,credit_score,account_age_months,state,risk_profile
CUST_005767,35,37184,619,7,NY,LOW
CUST_005768,66,51396,715,205,GA,LOW
CUST_005769,36,29194,649,98,NY,LOW
CUST_005770,60,62058,664,105,GA,LOW
CUST_005771,69,42091,641,30,IL,LOW
CUST_005772,52,25855,736,5,NC,MEDIUM
CUST_005773,57,36097,689,129,FL,LOW
CUST_005774,31,32216,727,188,GA,LOW
CUST_005775,75,46378,677,159,OH,LOW
CUST_005776,50,20132,487,20,GA,HIGH
CUST_005777,31,35786,683,83,IL,LOW
CUST_005778,51,44251,687,64,NY,LOW
CUST_005779,78,36920,709,118,OH,LOW
CUST_005780,72,71215,608,192,TX,MEDIUM
CUST_005781,21,53477,536,29,MI,HIGH
CUST_005782,41,36179,754,237,MI,HIGH
CUST_005783,76,40471,647,102,MI,MEDIUM
CUST_005784,46,42101,700,138,MI,LOW
CUST_005785,36,44429,646,157,NY,LOW
CUST_005786,23,14576,679,31,TX,LOW
CUST_005787,74,31233,626,75,FL,LOW
CUST_005788,50,17288,563,215,MI,LOW
CUST_005789,66,68812,736,30,OH,LOW
CUST_005790,57,35227,607,153,MI,LOW
CUST_005791,36,32969,699,80,CA,LOW
CUST_005792,70,56862,729,58,PA,LOW
CUST_005793,18,44853,609,57,PA,LOW
CUST_005794,22,20654,535,87,GA,MEDIUM
CUST_005795,44,35050,850,123,NY,LOW
CUST_005796,33,30712,616,191,NY,MEDIUM
CUST_005797,23,15179,754,97,CA,LOW
CUST_005798,57,25715,850,115,TX,LOW
CUST_005799,30,33131,774,37,OH,LOW
CUST_005800,65,34287,643,58,GA,LOW
CUST_005801,79,17307,671,28,OH,MEDIUM
CUST_005802,52,64591,580,155,NC,LOW
CUST_005803,36,34508,785,198,GA,MEDIUM
CUST_005804,29,37003,747,230,GA,LOW
CUST_005805,33,44370,618,37,NY,LOW
CUST_005806,76,24488,554,6,CA,LOW
CUST_005807,60,45623,521,217,PA,LOW
CUST_005808,27,30226,798,205,OH,LOW
CUST_005809,42,23195,694,62,PA,LOW
CUST_005810,37,48374,705,225,OH,MEDIUM
CUST_005811,48,76560,581,33,GA,LOW
CUST_005812,21,52177,504,89,NY,LOW
CUST_005813,61,57612,795,78,CA,MEDIUM
CUST_005814,40,27992,685,40,MI,LOW
CUST_005815,19,16337,788,169,GA,LOW
CUST_005816,73,76501,633,119,GA,LOW
CUST_005817,39,101443,651,42,GA,MEDIUM
CUST_005818,68,78543,765,230,MI,LOW
CUST_005819,74,30702,767,137,OH,LOW
CUST_005820,54,20387,775,18,NY,HIGH
CUST_005821,25,21314,644,15,FL,MEDIUM
CUST_005822,24,15648,753,132,NC,LOW
CUST_005823,31,34417,813,34,GA,MEDIUM
CUST_005824,73,81051,667,62,FL,MEDIUM
CUST_005825,72,33832,618,38,GA,LOW
CUST_005826,20,42241,841,209,MI,LOW
CUST_005827,67,72243,601,71,PA,MEDIUM
CUST_005828,33,29671,755,224,NC,LOW
CUST_005829,72,100485,672,23,CA,LOW
CUST_005830,36,98326,459,126,PA,MEDIUM
CUST_005831,68,34011,815,20,FL,MEDIUM
CUST_005832,35,27207,349,239,TX,LOW
CUST_005833,69,51463,441,184,IL,LOW
CUST_005834,33,30523,743,53,MI,LOW
CUST_005835,25,20368,743,130,GA,LOW
CUST_005836,77,68914,603,21,MI,HIGH
CUST_005837,50,66717,697,76,PA,LOW
CUST_005838,66,39251,376,42,CA,LOW
CUST_005839,29,19313,764,57,PA,HIGH
CUST_005840,79,19638,709,122,OH,LOW
CUST_005841,70,38315,674,177,PA,LOW
CUST_005842,28,28284,682,91,TX,LOW
CUST_005843,22,30621,739,112,NC,LOW
CUST_005844,44,60535,676,10,MI,LOW
CUST_005845,29,52396,455,72,MI,LOW
CUST_005846,34,72335,850,61,FL,LOW
CUST_005847,23,22129,824,21,IL,MEDIUM
CUST_005848,50,30589,525,188,IL,LOW
CUST_005849,22,53076,638,121,TX,LOW
CUST_005850,74,45435,651,86,NY,LOW
CUST_005851,45,78134,809,141,GA,LOW
CUST_005852,31,44813,420,48,OH,LOW
CUST_005853,22,91496,620,168,IL,MEDIUM
CUST_005854,71,47572,468,191,CA,LOW
CUST_005855,73,61764,645,204,MI,LOW
CUST_005856,76,30891,623,209,CA,LOW
CUST_005857,50,36575,689,9,GA,LOW
CUST_005858,79,57266,607,185,FL,MEDIUM
CUST_005859,67,81347,589,179,FL,MEDIUM
CUST_005860,65,52293,754,113,NC,LOW
CUST_005861,58,34836,734,120,NY,MEDIUM
CUST_005862,36,72306,746,40,IL,LOW
CUST_005863,39,12136,658,76,PA,LOW
CUST_005864,22,17834,611,201,PA,MEDIUM
CUST_005865,76,51063,665,64,MI,LOW
CUST_005866,19,36572,740,94,TX,LOW
CUST_005867,47,49156,418,70,MI,LOW
CUST_005868,64,37504,727,64,PA,LOW
CUST_005869,56,48313,717,25,MI,LOW
CUST_005870,21,24168,687,156,MI,MEDIUM
CUST_005871,50,48302,662,138,IL,LOW
CUST_005872,30,59707,372,233,GA,LOW
CUST_005873,37,66854,627,156,FL,LOW
CUST_005874,71,99387,850,221,MI,LOW
CUST_005875,24,41029,681,36,MI,MEDIUM
CUST_005876,32,41645,643,139,TX,MEDIUM
CUST_005877,40,16956,682,21,PA,HIGH
CUST_005878,31,27841,722,230,MI,LOW
CUST_005879,40,32973,759,154,NC,HIGH
CUST_005880,36,61399,652,146,GA,LOW
CUST_005881,71,26755,730,68,MI,LOW
CUST_005882,46,54077,850,236,GA,MEDIUM
CUST_005883,73,36286,800,41,TX,LOW
CUST_005884,37,33236,850,15,CA,LOW
CUST_005885,46,41128,601,23,TX,MEDIUM
CUST_005886,41,29864,850,169,TX,MEDIUM
CUST_005887,35,29304,585,134,PA,LOW
CUST_005888,27,15484,722,235,TX,MEDIUM
CUST_005889,58,32081,767,199,NY,MEDIUM
CUST_005890,74,28567,618,238,NC,MEDIUM
CUST_005891,25,28057,690,188,PA,LOW
CUST_005892,43,44731,789,112,IL,MEDIUM
CUST_005893,79,50479,594,207,TX,MEDIUM
CUST_005894,46,40786,850,52,OH,LOW
CUST_005895,27,59737,513,137,OH,LOW
CUST_005896,34,48425,850,115,FL,LOW
CUST_005897,19,31334,800,158,MI,LOW
CUST_005898,23,28812,669,44,NY,HIGH
CUST_005899,75,42463,631,190,NY,LOW
CUST_005900,22,48382,619,171,GA,LOW
CUST_005901,45,73051,663,156,FL,MEDIUM
CUST_005902,79,65879,674,222,OH,LOW
CUST_005903,58,27702,830,8,TX,LOW
CUST_005904,22,34509,850,99,NC,LOW
CUST_005905,35,50792,703,51,MI,LOW
CUST_005906,43,61944,578,99,NC,MEDIUM
CUST_005907,37,58074,614,121,OH,MEDIUM
CUST_005908,58,35173,658,90,OH,LOW
CUST_005909,66,19399,556,30,CA,HIGH
CUST_005910,44,22038,538,227,MI,LOW
CUST_005911,66,41619,850,230,GA,LOW
CUST_005912,29,43092,716,139,NY,LOW
CUST_005913,24,20966,580,148,GA,HIGH
CUST_005914,76,37133,777,238,NY,LOW
CUST_005915,20,49792,538,31,CA,LOW
CUST_005916,27,20422,548,162,GA,LOW
CUST_005917,51,63101,583,140,FL,LOW
CUST_005918,42,30068,850,176,MI,MEDIUM
CUST_005919,52,68105,649,156,PA,LOW
CUST_005920,33,27813,386,67,MI,MEDIUM
CUST_005921,19,21735,825,117,MI,LOW
CUST_005922,77,28880,643,191,CA,MEDIUM
CUST_005923,41,34628,458,176,NC,MEDIUM
CUST_005924,27,29904,641,170,OH,LOW
CUST_005925,55,32597,742,180,IL,LOW
CUST_005926,39,42915,728,5,PA,HIGH
CUST_005927,43,33336,850,77,TX,MEDIUM
CUST_005928,60,35134,577,12,NC,LOW
CUST_005929,72,15450,685,59,NY,LOW
CUST_005930,56,44172,596,65,MI,MEDIUM
CUST_005931,44,34731,494,52,CA,LOW
CUST_005932,46,81238,786,43,CA,LOW
CUST_005933,64,22702,735,83,MI,HIGH
CUST_005934,55,14703,714,93,NY,MEDIUM
CUST_005935,37,49465,731,63,PA,MEDIUM
CUST_005936,44,43185,597,111,PA,LOW
CUST_005937,58,21933,559,50,NC,HIGH
CUST_005938,71,16900,684,112,MI,LOW
CUST_005939,37,78330,819,39,FL,LOW
CUST_005940,61,73648,850,170,GA,LOW
CUST_005941,36,10470,775,217,FL,MEDIUM
CUST_005942,37,28879,683,80,TX,LOW
CUST_005943,52,83457,712,17,FL,MEDIUM
CUST_005944,64,28623,681,220,CA,MEDIUM
CUST_005945,19,28415,556,231,NC,LOW
CUST_005946,47,31527,682,43,IL,MEDIUM
CUST_005947,70,20734,519,49,OH,MEDIUM
CUST_005948,51,15484,665,5,TX,LOW
CUST_005949,39,61468,850,129,IL,LOW
CUST_005950,20,14451,778,67,MI,LOW
CUST_005951,23,41094,569,112,FL,LOW
CUST_005952,32,56573,671,24,OH,MEDIUM
CUST_005953,44,17577,579,29,IL,LOW
CUST_005954,27,22876,672,143,NY,HIGH
CUST_005955,26,66608,804,132,TX,HIGH
CUST_005956,50,47403,758,44,GA,LOW
CUST_005957,49,26671,850,65,TX,LOW
CUST_005958,65,66245,823,120,OH,LOW
CUST_005959,23,66387,704,207,IL,LOW
CUST_005960,58,41544,761,126,OH,LOW
CUST_005961,76,23153,655,216,MI,LOW
CUST_005962,53,29533,544,31,NC,LOW
CUST_005963,76,41906,836,148,OH,LOW
CUST_005964,77,33047,801,10,PA,MEDIUM
CUST_005965,19,58074,651,11,CA,LOW
CUST_005966,46,16900,712,82,FL,LOW
CUST_005967,21,17203,828,226,GA,LOW
CUST_005968,18,39752,781,156,CA,LOW
CUST_005969,36,28402,504,166,PA,LOW
CUST_005970,43,26541,709,208,NY,LOW
CUST_005971,42,15002,659,24,NC,LOW
CUST_005972,27,36672,813,39,GA,LOW
CUST_005973,70,35370,803,119,NC,LOW
CUST_005974,32,50349,838,179,NC,LOW
CUST_005975,76,37588,545,76,NY,LOW
CUST_005976,39,33985,585,50,NY,MEDIUM
CUST_005977,68,65414,813,234,NC,LOW
CUST_005978,65,18840,609,7,NY,LOW
CUST_005979,38,47486,497,100,FL,MEDIUM
CUST_005980,76,15747,743,81,NY,MEDIUM
CUST_005981,73,23880,614,68,CA,MEDIUM
CUST_005982,39,19804,850,181,MI,LOW
CUST_005983,53,53689,715,37,OH,LOW
CUST_005984,51,35147,699,225,IL,LOW
CUST_005985,47,36071,635,83,TX,MEDIUM
CUST_005986,42,20881,850,54,GA,MEDIUM
CUST_005987,62,31261,723,90,IL,LOW
CUST_005988,45,24791,630,183,CA,LOW
CUST_005989,18,43990,584,203,NC,LOW
CUST_005990,66,22124,671,31,IL,LOW
CUST_005991,62,70607,562,193,TX,HIGH
CUST_005992,21,15712,803,232,PA,LOW
CUST_005993,24,24263,462,100,GA,LOW
CUST_005994,66,84002,663,93,NY,MEDIUM
CUST_005995,26,29214,753,89,TX,LOW
CUST_005996,53,18817,721,187,OH,LOW
CUST_005997,36,40519,593,123,NY,LOW
CUST_005998,18,28632,759,118,IL,LOW
CUST_005999,27,23910,573,47,NC,LOW
CUST_006000,53,20995,677,177,OH,LOW
CUST_006001,26,144956,758,146,TX,LOW
CUST_006002,62,32023,735,3,NY,LOW
CUST_006003,63,13866,598,18,MI,LOW
CUST_006004,59,76638,823,58,NC,MEDIUM
CUST_006005,49,49292,690,71,NC,LOW
CUST_006006,49,24754,769,220,NC,LOW
CUST_006007,23,22775,850,81,MI,LOW
CUST_006008,65,50855,814,153,TX,LOW
CUST_006009,55,32097,814,146,CA,LOW
CUST_006010,34,13863,703,52,NC,MEDIUM
CUST_006011,27,88753,775,232,OH,LOW
CUST_006012,67,29231,705,43,NY,LOW
CUST_006013,44,76709,534,67,PA,LOW
CUST_006014,71,68817,716,89,NC,MEDIUM
CUST_006015,67,22015,710,135,GA,HIGH
CUST_006016,52,60876,750,111,PA,LOW
CUST_006017,69,26220,664,202,PA,LOW
CUST_006018,76,14280,588,172,GA,LOW
CUST_006019,38,29369,758,172,NC,MEDIUM
CUST_006020,42,44303,522,179,GA,LOW
CUST_006021,45,28814,850,83,CA,LOW
CUST_006022,64,31147,652,79,NY,LOW
CUST_006023,32,64330,709,85,PA,LOW
CUST_006024,21,38301,747,21,GA,LOW
CUST_006025,46,23821,750,122,FL,LOW
CUST_006026,76,51586,510,165,FL,MEDIUM
CUST_006027,26,40088,778,28,NY,LOW
CUST_006028,44,10292,716,237,MI,LOW
CUST_006029,43,44989,603,32,CA,LOW
CUST_006030,36,44175,590,185,MI,LOW
CUST_006031,73,36682,639,169,NC,LOW
CUST_006032,45,56718,524,54,OH,MEDIUM
CUST_006033,34,25946,850,155,NC,LOW
CUST_006034,60,42969,850,123,NY,MEDIUM
CUST_006035,74,16589,734,87,MI,LOW
CUST_006036,58,44513,653,202,IL,LOW
CUST_006037,59,96425,656,40,NY,LOW
CUST_006038,67,22083,770,169,MI,MEDIUM
CUST_006039,37,24837,850,70,OH,LOW
CUST_006040,62,25463,611,24,NC,LOW
CUST_006041,57,38754,545,146,TX,LOW
CUST_006042,56,21343,850,74,CA,LOW
CUST_006043,66,44829,465,184,FL,LOW
CUST_006044,70,55460,558,143,FL,LOW
CUST_006045,40,47437,650,237,PA,MEDIUM
CUST_006046,64,14999,492,235,IL,LOW
CUST_006047,49,59729,813,98,IL,LOW
CUST_006048,69,58028,782,72,NC,MEDIUM
CUST_006049,64,54999,611,163,CA,LOW
CUST_006050,50,43757,833,27,GA,LOW
CUST_006051,74,40542,850,89,GA,MEDIUM
CUST_006052,63,60851,666,131,GA,LOW
CUST_006053,22,95011,625,21,TX,LOW
CUST_006054,60,22549,850,121,MI,LOW
CUST_006055,65,62259,766,39,GA,LOW
CUST_006056,51,34783,710,32,NY,LOW
CUST_006057,57,34035,843,178,GA,LOW
CUST_006058,28,16843,716,85,GA,LOW
CUST_006059,78,31495,619,9,TX,LOW
CUST_006060,67,22056,689,50,FL,HIGH
CUST_006061,20,28798,804,1,NC,LOW
CUST_006062,79,20971,440,4,NC,MEDIUM
CUST_006063,75,29014,645,4,MI,LOW
CUST_006064,50,29641,845,90,NC,LOW
CUST_006065,28,38115,618,162,MI,LOW
CUST_006066,33,16197,850,155,PA,LOW
CUST_006067,35,17627,849,15,CA,LOW
CUST_006068,47,43519,672,109,GA,MEDIUM
CUST_006069,65,24374,611,32,NC,LOW
CUST_006070,72,62147,645,169,GA,LOW
CUST_006071,27,40645,850,199,CA,LOW
CUST_006072,35,49186,850,189,PA,LOW
CUST_006073,55,73522,695,63,NC,LOW
CUST_006074,36,31105,607,189,NC,MEDIUM
CUST_006075,53,27248,694,108,OH,LOW
CUST_006076,76,56153,709,108,OH,LOW
CUST_006077,30,46852,530,14,FL,LOW
CUST_006078,73,33068,689,23,OH,HIGH
CUST_006079,63,72818,838,111,MI,LOW
CUST_006080,20,32659,464,65,IL,LOW
CUST_006081,27,36915,779,160,MI,LOW
CUST_006082,55,36702,844,41,IL,LOW
CUST_006083,18,22758,612,26,CA,MEDIUM
CUST_006084,72,37751,850,48,NY,LOW
CUST_006085,73,73012,597,201,NC,MEDIUM
CUST_006086,44,45364,732,144,NY,LOW
CUST_006087,63,36883,643,159,MI,LOW
CUST_006088,25,33493,643,194,NY,LOW
CUST_006089,68,42848,605,32,NC,MEDIUM
CUST_006090,63,52832,763,138,TX,LOW
CUST_006091,59,49247,781,153,NY,LOW
CUST_006092,34,30762,672,82,OH,MEDIUM
CUST_006093,26,42718,516,109,NC,LOW
CUST_006094,78,46164,728,226,PA,LOW
CUST_006095,23,21947,730,221,OH,HIGH
CUST_006096,60,39502,653,173,TX,LOW
CUST_006097,42,12324,850,152,TX,MEDIUM
CUST_006098,56,46224,492,3,GA,LOW
CUST_006099,66,50522,413,62,OH,LOW
CUST_006100,77,52773,592,79,IL,LOW
CUST_006101,45,29806,765,195,PA,LOW
CUST_006102,50,42383,553,183,NC,LOW
CUST_006103,71,74011,562,223,TX,LOW
CUST_006104,54,73635,794,10,TX,HIGH
CUST_006105,26,35789,735,230,PA,MEDIUM
CUST_006106,35,38935,725,183,GA,LOW
CUST_006107,73,63288,773,150,IL,LOW
CUST_006108,76,17147,628,142,CA,LOW
CUST_006109,38,30898,634,201,TX,LOW
CUST_006110,19,70812,777,210,GA,MEDIUM
CUST_006111,78,59136,518,136,FL,LOW
CUST_006112,75,43679,422,123,NC,LOW
CUST_006113,60,17104,628,102,PA,LOW
CUST_006114,76,35420,791,143,MI,LOW
CUST_006115,77,27039,710,110,FL,LOW
CUST_006116,55,42852,782,143,FL,LOW
CUST_006117,75,24229,438,180,MI,LOW
CUST_006118,57,21744,717,70,IL,LOW
CUST_006119,53,12933,758,54,OH,LOW
CUST_006120,67,66896,517,76,OH,MEDIUM
CUST_006121,77,29736,783,170,MI,LOW
CUST_006122,60,39284,666,147,OH,LOW
CUST_006123,54,36274,850,40,IL,LOW
CUST_006124,32,21296,418,197,NC,LOW
CUST_006125,45,19350,844,27,NY,MEDIUM
CUST_006126,35,21968,632,74,GA,MEDIUM
CUST_006127,51,25296,485,43,MI,MEDIUM
CUST_006128,39,43621,616,180,GA,HIGH
CUST_006129,28,24395,713,46,TX,MEDIUM
CUST_006130,75,86963,804,142,IL,LOW
CUST_006131,74,60692,850,64,GA,LOW
CUST_006132,30,54403,850,189,MI,LOW
CUST_006133,21,34206,564,98,NC,HIGH
CUST_006134,39,77430,815,126,OH,LOW
CUST_006135,24,32565,726,58,FL,LOW
CUST_006136,78,35752,601,177,FL,MEDIUM
CUST_006137,60,39536,654,207,TX,LOW
CUST_006138,71,51581,594,29,GA,LOW
CUST_006139,41,49933,684,154,PA,MEDIUM
CUST_006140,21,28636,592,27,MI,MEDIUM
CUST_006141,45,27819,556,195,PA,MEDIUM
CUST_006142,32,50008,737,67,MI,MEDIUM
CUST_006143,18,51928,755,163,MI,LOW
CUST_006144,72,29831,657,188,NC,LOW
CUST_006145,20,16422,844,189,TX,LOW
CUST_006146,31,32739,648,227,FL,MEDIUM
CUST_006147,55,49600,643,114,TX,LOW
CUST_006148,67,89563,759,198,TX,LOW
CUST_006149,74,19950,664,78,CA,LOW
CUST_006150,18,29340,690,90,MI,LOW
CUST_006151,55,29890,377,131,PA,LOW
CUST_006152,55,71532,682,161,NC,MEDIUM
CUST_006153,38,35686,460,42,IL,LOW
CUST_006154,65,23071,533,13,MI,LOW
CUST_006155,46,48018,519,29,NY,LOW
CUST_006156,22,29663,554,9,MI,LOW
CUST_006157,66,19688,614,32,FL,LOW
CUST_006158,27,23239,621,150,PA,LOW
CUST_006159,45,86424,759,86,OH,MEDIUM
CUST_006160,38,44007,706,58,OH,MEDIUM
CUST_006161,67,38325,451,57,FL,MEDIUM
CUST_006162,24,32050,689,226,MI,LOW
CUST_006163,20,42027,718,138,MI,MEDIUM
CUST_006164,62,41777,640,25,IL,MEDIUM
CUST_006165,64,42027,672,190,FL,HIGH
CUST_006166,37,38461,702,191,MI,LOW
CUST_006167,36,56072,771,76,PA,LOW
CUST_006168,52,36737,491,115,OH,LOW
CUST_006169,21,22270,650,131,NY,MEDIUM
CUST_006170,22,26736,850,83,MI,LOW
CUST_006171,18,13500,849,225,TX,LOW
CUST_006172,21,100048,782,175,GA,LOW
CUST_006173,29,55903,744,183,OH,MEDIUM
CUST_006174,77,23979,850,154,CA,MEDIUM
CUST_006175,44,31542,850,13,FL,MEDIUM
CUST_006176,73,26411,664,135,IL,MEDIUM
CUST_006177,59,78532,563,162,TX,LOW
CUST_006178,40,17855,647,22,FL,LOW
CUST_006179,42,38454,850,84,MI,MEDIUM
CUST_006180,38,34397,491,107,MI,MEDIUM
CUST_006181,78,54908,623,23,MI,LOW
CUST_006182,75,34475,510,176,OH,LOW
CUST_006183,69,15076,694,14,GA,LOW
CUST_006184,41,32030,535,94,NC,LOW
CUST_006185,42,22335,666,87,NY,LOW
CUST_006186,62,37789,445,111,FL,LOW
CUST_006187,72,74390,754,52,CA,MEDIUM
CUST_006188,63,15218,826,83,TX,LOW
CUST_006189,49,24340,633,167,GA,LOW
CUST_006190,72,27547,663,41,OH,LOW
CUST_006191,49,30006,660,164,GA,MEDIUM
CUST_006192,22,52578,701,6,PA,LOW
CUST_006193,53,33297,675,151,IL,LOW
CUST_006194,63,44707,772,138,MI,LOW
CUST_006195,59,26558,827,99,NC,LOW
CUST_006196,66,40739,582,85,IL,LOW
CUST_006197,59,53578,642,224,NC,LOW
CUST_006198,75,25181,788,60,FL,LOW
CUST_006199,56,53673,509,30,IL,LOW
CUST_006200,33,37279,443,225,CA,LOW
CUST_006201,50,61250,707,70,PA,HIGH
CUST_006202,66,32836,739,5,TX,MEDIUM
CUST_006203,38,43941,593,79,MI,LOW
CUST_006204,78,35585,610,185,NY,LOW
CUST_006205,26,34609,588,43,PA,LOW
CUST_006206,23,41335,575,180,CA,LOW
CUST_006207,68,47496,763,217,NC,HIGH
CUST_006208,62,19442,538,77,IL,LOW
CUST_006209,52,74370,648,6,OH,MEDIUM
CUST_006210,56,14330,571,229,MI,HIGH
CUST_006211,39,25786,505,2,NC,LOW
CUST_006212,58,34643,784,17,NC,LOW
CUST_006213,71,44630,617,88,OH,LOW
CUST_006214,22,79864,702,12,FL,LOW
CUST_006215,59,14340,499,172,FL,MEDIUM
CUST_006216,40,28173,590,182,OH,LOW
CUST_006217,34,12538,770,78,GA,LOW
CUST_006218,29,36894,850,7,OH,MEDIUM
CUST_006219,40,41599,442,218,MI,HIGH
CUST_006220,33,80450,655,160,FL,LOW
CUST_006221,20,38573,729,157,FL,MEDIUM
CUST_006222,47,61206,606,174,GA,LOW
CUST_006223,74,48626,781,231,NC,MEDIUM
CUST_006224,39,29213,575,73,OH,LOW
CUST_006225,26,17953,698,78,TX,HIGH
CUST_006226,46,41668,617,181,MI,LOW
CUST_006227,64,17222,826,209,CA,LOW
CUST_006228,54,69397,598,25,IL,LOW
CUST_006229,40,33488,637,53,PA,LOW
CUST_006230,30,66011,793,222,NC,LOW
CUST_006231,49,28563,556,237,IL,MEDIUM
CUST_006232,63,41540,688,157,CA,MEDIUM
CUST_006233,69,40322,461,221,FL,MEDIUM
CUST_006234,64,35506,549,82,NY,MEDIUM
CUST_006235,65,29251,725,223,FL,HIGH
CUST_006236,40,44188,561,211,OH,MEDIUM
CUST_006237,62,22854,614,81,NC,LOW
CUST_006238,34,19836,739,134,TX,MEDIUM
CUST_006239,72,67603,610,76,TX,LOW
CUST_006240,57,52238,778,166,FL,HIGH
CUST_006241,38,37531,705,3,OH,LOW
CUST_006242,19,83497,732,239,PA,LOW
CUST_006243,54,31764,828,35,IL,LOW
CUST_006244,23,70357,718,183,FL,LOW
CUST_006245,61,39647,850,47,GA,LOW
CUST_006246,35,21755,789,161,FL,HIGH
CUST_006247,47,91493,617,93,TX,LOW
CUST_006248,39,59596,835,131,OH,LOW
CUST_006249,71,34183,711,197,NY,LOW
CUST_006250,50,52239,632,59,FL,LOW
CUST_006251,47,29677,713,206,GA,LOW
CUST_006252,34,54971,813,228,FL,LOW
CUST_006253,79,10986,734,220,MI,LOW
CUST_006254,60,21809,850,233,OH,LOW
CUST_006255,49,59256,810,96,NY,LOW
CUST_006256,59,32053,742,18,IL,MEDIUM
CUST_006257,68,40286,556,234,FL,LOW
CUST_006258,31,18520,658,232,NC,LOW
CUST_006259,75,91485,688,126,OH,LOW
CUST_006260,27,65858,763,77,NC,LOW
CUST_006261,64,32848,756,66,MI,LOW
CUST_006262,77,29662,700,153,OH,LOW
CUST_006263,68,60767,694,20,NY,HIGH
CUST_006264,53,97854,766,199,NY,LOW
CUST_006265,51,58505,576,203,NY,LOW
CUST_006266,26,107570,850,197,IL,LOW
CUST_006267,59,22898,434,157,CA,LOW
CUST_006268,45,24108,850,18,OH,LOW
CUST_006269,28,20040,674,72,NY,LOW
CUST_006270,31,45291,800,155,FL,MEDIUM
CUST_006271,56,39648,723,122,NC,LOW
CUST_006272,72,33658,721,170,GA,LOW
CUST_006273,64,54427,746,66,MI,MEDIUM
CUST_006274,71,67249,777,99,NY,LOW
CUST_006275,36,16935,640,26,FL,LOW
CUST_006276,71,26943,804,151,FL,LOW
CUST_006277,32,54724,549,5,NY,LOW
CUST_006278,79,28742,679,80,NY,MEDIUM
CUST_006279,45,24364,780,106,IL,LOW
CUST_006280,41,60431,799,11,FL,LOW
CUST_006281,25,19058,735,147,GA,MEDIUM
CUST_006282,60,31232,632,208,FL,LOW
CUST_006283,78,42801,787,224,GA,LOW
CUST_006284,26,27257,599,140,IL,LOW
CUST_006285,64,53721,850,130,CA,MEDIUM
CUST_006286,50,27325,669,171,NC,MEDIUM
CUST_006287,79,73446,495,150,GA,LOW
CUST_006288,50,34102,536,154,CA,MEDIUM
CUST_006289,36,50799,685,33,TX,MEDIUM
CUST_006290,20,52733,696,24,TX,HIGH
CUST_006291,27,26535,850,197,IL,LOW
CUST_006292,57,13007,555,149,OH,MEDIUM
CUST_006293,64,43493,684,46,CA,LOW
CUST_006294,59,37652,552,18,CA,MEDIUM
CUST_006295,18,47949,620,231,MI,LOW
CUST_006296,46,32426,850,133,PA,LOW
CUST_006297,67,29283,543,8,IL,MEDIUM
CUST_006298,51,99134,750,85,TX,MEDIUM
CUST_006299,68,17392,727,111,TX,LOW
CUST_006300,30,52416,677,57,FL,LOW
CUST_006301,71,27247,742,5,MI,LOW
CUST_006302,18,30702,540,13,NY,LOW
CUST_006303,51,30990,850,83,NC,LOW
CUST_006304,46,24301,850,221,FL,LOW
CUST_006305,65,48320,685,194,MI,LOW
CUST_006306,64,72789,850,165,TX,LOW
CUST_006307,30,45936,632,90,MI,LOW
CUST_006308,65,38242,728,157,OH,MEDIUM
CUST_006309,66,22176,850,69,NC,LOW
CUST_006310,70,47023,624,32,NY,LOW
CUST_006311,78,106742,514,102,PA,MEDIUM
CUST_006312,46,30021,486,176,IL,LOW
CUST_006313,56,30091,850,130,CA,LOW
CUST_006314,41,27431,616,69,OH,LOW
CUST_006315,43,28432,657,239,CA,LOW
CUST_006316,34,9203,546,225,MI,LOW
CUST_006317,24,44467,793,179,NC,LOW
CUST_006318,30,23794,586,163,FL,MEDIUM
CUST_006319,22,16234,621,211,GA,LOW
CUST_006320,43,52923,715,143,CA,MEDIUM
CUST_006321,66,21141,552,227,IL,LOW
CUST_006322,20,30658,658,72,TX,LOW
CUST_006323,24,75600,848,111,FL,LOW
CUST_006324,75,17950,731,65,FL,LOW
CUST_006325,66,16876,695,166,GA,MEDIUM
CUST_006326,56,41550,705,214,MI,LOW
CUST_006327,70,64520,633,17,MI,LOW
CUST_006328,18,16528,850,80,TX,LOW
CUST_006329,66,44526,582,173,CA,LOW
CUST_006330,79,48557,705,129,IL,MEDIUM
CUST_006331,34,12970,693,3,NY,MEDIUM
CUST_006332,60,54135,801,127,PA,MEDIUM
CUST_006333,42,56291,812,128,FL,LOW
CUST_006334,76,31073,676,70,NC,LOW
CUST_006335,78,67925,714,52,OH,LOW
CUST_006336,20,64101,719,181,NY,LOW
CUST_006337,32,38237,407,122,OH,LOW
CUST_006338,46,28977,489,3,MI,HIGH
CUST_006339,70,22327,607,239,GA,HIGH
CUST_006340,60,35639,612,94,TX,MEDIUM
CUST_006341,49,48285,536,47,TX,LOW
CUST_006342,43,30881,769,75,NY,LOW
CUST_006343,77,12103,680,91,CA,MEDIUM
CUST_006344,33,68484,654,86,TX,MEDIUM
CUST_006345,42,39939,529,6,MI,MEDIUM
CUST_006346,71,30037,674,230,OH,LOW
CUST_006347,45,55747,364,233,NC,MEDIUM
CUST_006348,26,77832,660,174,NC,LOW
CUST_006349,73,8946,687,95,PA,LOW
CUST_006350,73,45122,709,61,PA,MEDIUM
CUST_006351,18,17795,492,43,IL,LOW
CUST_006352,46,46609,706,56,NY,LOW
CUST_006353,74,38714,555,198,OH,LOW
